tick,sirstate,n
7075.1,2,10000
7076.1,2,10000
7077.1,2,10000
7078.1,2,10000
7079.1,2,10000
7080.1,2,10000
7081.1,2,10000
7082.1,2,10000
7083.1,2,10000
7084.1,2,10000
7085.1,2,10000
7086.1,2,10000
7087.1,2,10000
7088.1,2,10000
7089.1,2,10000
7090.1,2,10000
7091.1,2,10000
7092.1,2,10000
7093.1,2,10000
7094.1,2,10000
7095.1,2,10000
7096.1,2,10000
7097.1,2,10000
7098.1,2,10000
7099.1,2,10000
7100.1,2,10000
7101.1,2,10000
7102.1,2,10000
7103.1,2,10000
7104.1,2,10000
7105.1,2,10000
7106.1,2,10000
7107.1,2,10000
7108.1,2,10000
7109.1,2,10000
7110.1,2,10000
7111.1,2,10000
7112.1,2,10000
7113.1,2,10000
7114.1,2,10000
7115.1,2,10000
7116.1,2,10000
7117.1,2,10000
7118.1,2,10000
7119.1,2,10000
7120.1,2,10000
7121.1,2,10000
7122.1,2,10000
7123.1,2,10000
7124.1,2,10000
7125.1,2,10000
7126.1,2,10000
7127.1,2,10000
7128.1,2,10000
7129.1,2,10000
7130.1,2,10000
7131.1,2,10000
7132.1,2,10000
7133.1,2,10000
7134.1,2,10000
7135.1,2,10000
7136.1,2,10000
7137.1,2,10000
7138.1,2,10000
7139.1,2,10000
7140.1,2,10000
7141.1,2,10000
7142.1,2,10000
7143.1,2,10000
7144.1,2,10000
7145.1,2,10000
7146.1,2,10000
7147.1,2,10000
7148.1,2,10000
7149.1,2,10000
7150.1,2,10000
7151.1,2,10000
7152.1,2,10000
7153.1,2,10000
7154.1,2,10000
7155.1,2,10000
7156.1,2,10000
7157.1,2,10000
7158.1,2,10000
7159.1,2,10000
7160.1,2,10000
7161.1,2,10000
7162.1,2,10000
7163.1,2,10000
7164.1,2,10000
7165.1,2,10000
7166.1,2,10000
7167.1,2,10000
7168.1,2,10000
7169.1,2,10000
7170.1,2,10000
7171.1,2,10000
7172.1,2,10000
7173.1,2,10000
7174.1,2,10000
7175.1,2,10000
7176.1,2,10000
7177.1,2,10000
7178.1,2,10000
7179.1,2,10000
7180.1,2,10000
7181.1,2,10000
7182.1,2,10000
7183.1,2,10000
7184.1,2,10000
7185.1,2,10000
7186.1,2,10000
7187.1,2,10000
7188.1,2,10000
7189.1,2,10000
7190.1,2,10000
7191.1,2,10000
7192.1,2,10000
7193.1,2,10000
7194.1,2,10000
7195.1,2,10000
7196.1,2,10000
7197.1,2,10000
7198.1,2,10000
7199.1,2,10000
7200.1,2,10000
7201.1,2,10000
7202.1,2,10000
7203.1,2,10000
7204.1,2,10000
7205.1,2,10000
7206.1,2,10000
7207.1,2,10000
7208.1,2,10000
7209.1,2,10000
7210.1,2,10000
7211.1,2,10000
7212.1,2,10000
7213.1,2,10000
7214.1,2,10000
7215.1,2,10000
7216.1,2,10000
7217.1,2,10000
7218.1,2,10000
7219.1,2,10000
7220.1,2,10000
7221.1,2,10000
7222.1,2,10000
7223.1,2,10000
7224.1,2,10000
7225.1,2,10000
7226.1,2,10000
7227.1,2,10000
7228.1,2,10000
7229.1,2,10000
7230.1,2,10000
7231.1,2,10000
7232.1,2,10000
7233.1,2,10000
7234.1,2,10000
7235.1,2,10000
7236.1,2,10000
7237.1,2,10000
7238.1,2,10000
7239.1,2,10000
7240.1,2,10000
7241.1,2,10000
7242.1,2,10000
7243.1,2,10000
7244.1,2,10000
7245.1,2,10000
7246.1,2,10000
7247.1,2,10000
7248.1,2,10000
7249.1,2,10000
7250.1,2,10000
7251.1,2,10000
7252.1,2,10000
7253.1,2,10000
7254.1,2,10000
7255.1,2,10000
7256.1,2,10000
7257.1,2,10000
7258.1,2,10000
7259.1,2,10000
7260.1,2,10000
7261.1,2,10000
7262.1,2,10000
7263.1,2,10000
7264.1,2,10000
7265.1,2,10000
7266.1,2,10000
7267.1,2,10000
7268.1,2,10000
7269.1,2,10000
7270.1,2,10000
7271.1,2,10000
7272.1,2,10000
7273.1,2,10000
7274.1,2,10000
7275.1,2,10000
7276.1,2,10000
7277.1,2,10000
7278.1,2,10000
7279.1,2,10000
7280.1,2,10000
7281.1,2,10000
7282.1,2,10000
7283.1,2,10000
7284.1,2,10000
7285.1,2,10000
7286.1,2,10000
7287.1,2,10000
7288.1,2,10000
7289.1,2,10000
7290.1,2,10000
7291.1,2,10000
7292.1,2,10000
7293.1,2,10000
7294.1,2,10000
7295.1,2,10000
7296.1,2,10000
7297.1,2,10000
7298.1,2,10000
7299.1,2,10000
7300.1,2,10000
7301.1,2,10000
7302.1,2,10000
7303.1,2,10000
7304.1,2,10000
7305.1,2,10000
7306.1,2,10000
7307.1,2,10000
7308.1,2,10000
7309.1,2,10000
7310.1,2,10000
7311.1,2,10000
7312.1,2,10000
7313.1,2,10000
7314.1,2,10000
7315.1,2,10000
7316.1,2,10000
7317.1,2,10000
7318.1,2,10000
7319.1,2,10000
7320.1,2,10000
7321.1,2,10000
7322.1,2,10000
7323.1,2,10000
7324.1,2,10000
7325.1,2,10000
7326.1,2,10000
7327.1,2,10000
7328.1,2,10000
7329.1,2,10000
7330.1,2,10000
7331.1,2,10000
7332.1,2,10000
7333.1,2,10000
7334.1,2,10000
7335.1,2,10000
7336.1,2,10000
7337.1,2,10000
7338.1,2,10000
7339.1,2,10000
7340.1,2,10000
7341.1,2,10000
7342.1,2,10000
7343.1,2,10000
7344.1,2,10000
7345.1,2,10000
7346.1,2,10000
7347.1,2,10000
7348.1,2,10000
7349.1,2,10000
7350.1,2,10000
7351.1,2,10000
7352.1,2,10000
7353.1,2,10000
7354.1,2,10000
7355.1,2,10000
7356.1,2,10000
7357.1,2,10000
7358.1,2,10000
7359.1,2,10000
7360.1,2,10000
7361.1,2,10000
7362.1,2,10000
7363.1,2,10000
7364.1,2,10000
7365.1,2,10000
7366.1,2,10000
7367.1,2,10000
7368.1,2,10000
7369.1,2,10000
7370.1,2,10000
7371.1,2,10000
7372.1,2,10000
7373.1,2,10000
7374.1,2,10000
7375.1,2,10000
7376.1,2,10000
7377.1,2,10000
7378.1,2,10000
7379.1,2,10000
7380.1,2,10000
7381.1,2,10000
7382.1,2,10000
7383.1,2,10000
7384.1,2,10000
7385.1,2,10000
7386.1,2,10000
7387.1,2,10000
7388.1,2,10000
7389.1,2,10000
7390.1,2,10000
7391.1,2,10000
7392.1,2,10000
7393.1,2,10000
7394.1,2,10000
7395.1,2,10000
7396.1,2,10000
7397.1,2,10000
7398.1,2,10000
7399.1,2,10000
7400.1,2,10000
7401.1,2,10000
7402.1,2,10000
7403.1,2,10000
7404.1,2,10000
7405.1,2,10000
7406.1,2,10000
7407.1,2,10000
7408.1,2,10000
7409.1,2,10000
7410.1,2,10000
7411.1,2,10000
7412.1,2,10000
7413.1,2,10000
7414.1,2,10000
7415.1,2,10000
7416.1,2,10000
7417.1,2,10000
7418.1,2,10000
7419.1,2,10000
7420.1,2,10000
7421.1,2,10000
7422.1,2,10000
7423.1,2,10000
7424.1,2,10000
7425.1,2,10000
7426.1,2,10000
7427.1,2,10000
7428.1,2,10000
7429.1,2,10000
7430.1,2,10000
7431.1,2,10000
7432.1,2,10000
7433.1,2,10000
7434.1,2,10000
7435.1,2,10000
7436.1,2,10000
7437.1,2,10000
7438.1,2,10000
7439.1,2,10000
7440.1,2,10000
7441.1,2,10000
7442.1,2,10000
7443.1,2,10000
7444.1,2,10000
7445.1,2,10000
7446.1,2,10000
7447.1,2,10000
7448.1,2,10000
7449.1,2,10000
7450.1,2,10000
7451.1,2,10000
7452.1,2,10000
7453.1,2,10000
7454.1,2,10000
7455.1,2,10000
7456.1,2,10000
7457.1,2,10000
7458.1,2,10000
7459.1,2,10000
7460.1,2,10000
7461.1,2,10000
7462.1,2,10000
7463.1,2,10000
7464.1,2,10000
7465.1,2,10000
7466.1,2,10000
7467.1,2,10000
7468.1,2,10000
7469.1,2,10000
7470.1,2,10000
7471.1,2,10000
7472.1,2,10000
7473.1,2,10000
7474.1,2,10000
7475.1,2,10000
7476.1,2,10000
7477.1,2,10000
7478.1,2,10000
7479.1,2,10000
7480.1,2,10000
7481.1,2,10000
7482.1,2,10000
7483.1,2,10000
7484.1,2,10000
7485.1,2,10000
7486.1,2,10000
7487.1,2,10000
7488.1,2,10000
7489.1,2,10000
7490.1,2,10000
7491.1,2,10000
7492.1,2,10000
7493.1,2,10000
7494.1,2,10000
7495.1,2,10000
7496.1,2,10000
7497.1,2,10000
7498.1,2,10000
7499.1,2,10000
7500.1,2,10000
7501.1,2,10000
7502.1,2,10000
7503.1,2,10000
7504.1,2,10000
7505.1,2,10000
7506.1,2,10000
7507.1,2,10000
7508.1,2,10000
7509.1,2,10000
7510.1,2,10000
7511.1,2,10000
7512.1,2,10000
7513.1,2,10000
7514.1,2,10000
7515.1,2,10000
7516.1,2,10000
7517.1,2,10000
7518.1,2,10000
7519.1,2,10000
7520.1,2,10000
7521.1,2,10000
7522.1,2,10000
7523.1,2,10000
7524.1,2,10000
7525.1,2,10000
7526.1,2,10000
7527.1,2,10000
7528.1,2,10000
7529.1,2,10000
7530.1,2,10000
7531.1,2,10000
7532.1,2,10000
7533.1,2,10000
7534.1,2,10000
7535.1,2,10000
7536.1,2,10000
7537.1,2,10000
7538.1,2,10000
7539.1,2,10000
7540.1,2,10000
7541.1,2,10000
7542.1,2,10000
7543.1,2,10000
7544.1,2,10000
7545.1,2,10000
7546.1,2,10000
7547.1,2,10000
7548.1,2,10000
7549.1,2,10000
7550.1,2,10000
7551.1,2,10000
7552.1,2,10000
7553.1,2,10000
7554.1,2,10000
7555.1,2,10000
7556.1,2,10000
7557.1,2,10000
7558.1,2,10000
7559.1,2,10000
7560.1,2,10000
7561.1,2,10000
7562.1,2,10000
7563.1,2,10000
7564.1,2,10000
7565.1,2,10000
7566.1,2,10000
7567.1,2,10000
7568.1,2,10000
7569.1,2,10000
7570.1,2,10000
7571.1,2,10000
7572.1,2,10000
7573.1,2,10000
7574.1,2,10000
7575.1,2,10000
7576.1,2,10000
7577.1,2,10000
7578.1,2,10000
7579.1,2,10000
7580.1,2,10000
7581.1,2,10000
7582.1,2,10000
7583.1,2,10000
7584.1,2,10000
7585.1,2,10000
7586.1,2,10000
7587.1,2,10000
7588.1,2,10000
7589.1,2,10000
7590.1,2,10000
7591.1,2,10000
7592.1,2,10000
7593.1,2,10000
7594.1,2,10000
7595.1,2,10000
7596.1,2,10000
7597.1,2,10000
7598.1,2,10000
7599.1,2,10000
7600.1,2,10000
7601.1,2,10000
7602.1,2,10000
7603.1,2,10000
7604.1,2,10000
7605.1,2,10000
7606.1,2,10000
7607.1,2,10000
7608.1,2,10000
7609.1,2,10000
7610.1,2,10000
7611.1,2,10000
7612.1,2,10000
7613.1,2,10000
7614.1,2,10000
7615.1,2,10000
7616.1,2,10000
7617.1,2,10000
7618.1,2,10000
7619.1,2,10000
7620.1,2,10000
7621.1,2,10000
7622.1,2,10000
7623.1,2,10000
7624.1,2,10000
7625.1,2,10000
7626.1,2,10000
7627.1,2,10000
7628.1,2,10000
7629.1,2,10000
7630.1,2,10000
7631.1,2,10000
7632.1,2,10000
7633.1,2,10000
7634.1,2,10000
7635.1,2,10000
7636.1,2,10000
7637.1,2,10000
7638.1,2,10000
7639.1,2,10000
7640.1,2,10000
7641.1,2,10000
7642.1,2,10000
7643.1,2,10000
7644.1,2,10000
7645.1,2,10000
7646.1,2,10000
7647.1,2,10000
7648.1,2,10000
7649.1,2,10000
7650.1,2,10000
7651.1,2,10000
7652.1,2,10000
7653.1,2,10000
7654.1,2,10000
7655.1,2,10000
7656.1,2,10000
7657.1,2,10000
7658.1,2,10000
7659.1,2,10000
7660.1,2,10000
7661.1,2,10000
7662.1,2,10000
7663.1,2,10000
7664.1,2,10000
7665.1,2,10000
7666.1,2,10000
7667.1,2,10000
7668.1,2,10000
7669.1,2,10000
7670.1,2,10000
7671.1,2,10000
7672.1,2,10000
7673.1,2,10000
7674.1,2,10000
7675.1,2,10000
7676.1,2,10000
7677.1,2,10000
7678.1,2,10000
7679.1,2,10000
7680.1,2,10000
7681.1,2,10000
7682.1,2,10000
7683.1,2,10000
7684.1,2,10000
7685.1,2,10000
7686.1,2,10000
7687.1,2,10000
7688.1,2,10000
7689.1,2,10000
7690.1,2,10000
7691.1,2,10000
7692.1,2,10000
7693.1,2,10000
7694.1,2,10000
7695.1,2,10000
7696.1,2,10000
7697.1,2,10000
7698.1,2,10000
7699.1,2,10000
7700.1,2,10000
7701.1,2,10000
7702.1,2,10000
7703.1,2,10000
7704.1,2,10000
7705.1,2,10000
7706.1,2,10000
7707.1,2,10000
7708.1,2,10000
7709.1,2,10000
7710.1,2,10000
7711.1,2,10000
7712.1,2,10000
7713.1,2,10000
7714.1,2,10000
7715.1,2,10000
7716.1,2,10000
7717.1,2,10000
7718.1,2,10000
7719.1,2,10000
7720.1,2,10000
7721.1,2,10000
7722.1,2,10000
7723.1,2,10000
7724.1,2,10000
7725.1,2,10000
7726.1,2,10000
7727.1,2,10000
7728.1,2,10000
7729.1,2,10000
7730.1,2,10000
7731.1,2,10000
7732.1,2,10000
7733.1,2,10000
7734.1,2,10000
7735.1,2,10000
7736.1,2,10000
7737.1,2,10000
7738.1,2,10000
7739.1,2,10000
7740.1,2,10000
7741.1,2,10000
7742.1,2,10000
7743.1,2,10000
7744.1,2,10000
7745.1,2,10000
7746.1,2,10000
7747.1,2,10000
7748.1,2,10000
7749.1,2,10000
7750.1,2,10000
7751.1,2,10000
7752.1,2,10000
7753.1,2,10000
7754.1,2,10000
7755.1,2,10000
7756.1,2,10000
7757.1,2,10000
7758.1,2,10000
7759.1,2,10000
7760.1,2,10000
7761.1,2,10000
7762.1,2,10000
7763.1,2,10000
7764.1,2,10000
7765.1,2,10000
7766.1,2,10000
7767.1,2,10000
7768.1,2,10000
7769.1,2,10000
7770.1,2,10000
7771.1,2,10000
7772.1,2,10000
7773.1,2,10000
7774.1,2,10000
7775.1,2,10000
7776.1,2,10000
7777.1,2,10000
7778.1,2,10000
7779.1,2,10000
7780.1,2,10000
7781.1,2,10000
7782.1,2,10000
7783.1,2,10000
7784.1,2,10000
7785.1,2,10000
7786.1,2,10000
7787.1,2,10000
7788.1,2,10000
7789.1,2,10000
7790.1,2,10000
7791.1,2,10000
7792.1,2,10000
7793.1,2,10000
7794.1,2,10000
7795.1,2,10000
7796.1,2,10000
7797.1,2,10000
7798.1,2,10000
7799.1,2,10000
7800.1,2,10000
7801.1,2,10000
7802.1,2,10000
7803.1,2,10000
7804.1,2,10000
7805.1,2,10000
7806.1,2,10000
7807.1,2,10000
7808.1,2,10000
7809.1,2,10000
7810.1,2,10000
7811.1,2,10000
7812.1,2,10000
7813.1,2,10000
7814.1,2,10000
7815.1,2,10000
7816.1,2,10000
7817.1,2,10000
7818.1,2,10000
7819.1,2,10000
7820.1,2,10000
7821.1,2,10000
7822.1,2,10000
7823.1,2,10000
7824.1,2,10000
7825.1,2,10000
7826.1,2,10000
7827.1,2,10000
7828.1,2,10000
7829.1,2,10000
7830.1,2,10000
7831.1,2,10000
7832.1,2,10000
7833.1,2,10000
7834.1,2,10000
7835.1,2,10000
7836.1,2,10000
7837.1,2,10000
7838.1,2,10000
7839.1,2,10000
7840.1,2,10000
7841.1,2,10000
7842.1,2,10000
7843.1,2,10000
7844.1,2,10000
7845.1,2,10000
7846.1,2,10000
7847.1,2,10000
7848.1,2,10000
7849.1,2,10000
7850.1,2,10000
7851.1,2,10000
7852.1,2,10000
7853.1,2,10000
7854.1,2,10000
7855.1,2,10000
7856.1,2,10000
7857.1,2,10000
7858.1,2,10000
7859.1,2,10000
7860.1,2,10000
7861.1,2,10000
7862.1,2,10000
7863.1,2,10000
7864.1,2,10000
7865.1,2,10000
7866.1,2,10000
7867.1,2,10000
7868.1,2,10000
7869.1,2,10000
7870.1,2,10000
7871.1,2,10000
7872.1,2,10000
7873.1,2,10000
7874.1,2,10000
7875.1,2,10000
7876.1,2,10000
7877.1,2,10000
7878.1,2,10000
7879.1,2,10000
7880.1,2,10000
7881.1,2,10000
7882.1,2,10000
7883.1,2,10000
7884.1,2,10000
7885.1,2,10000
7886.1,2,10000
7887.1,2,10000
7888.1,2,10000
7889.1,2,10000
7890.1,2,10000
7891.1,2,10000
7892.1,2,10000
7893.1,2,10000
7894.1,2,10000
7895.1,2,10000
7896.1,2,10000
7897.1,2,10000
7898.1,2,10000
7899.1,2,10000
7900.1,2,10000
7901.1,2,10000
7902.1,2,10000
7903.1,2,10000
7904.1,2,10000
7905.1,2,10000
7906.1,2,10000
7907.1,2,10000
7908.1,2,10000
7909.1,2,10000
7910.1,2,10000
7911.1,2,10000
7912.1,2,10000
7913.1,2,10000
7914.1,2,10000
7915.1,2,10000
7916.1,2,10000
7917.1,2,10000
7918.1,2,10000
7919.1,2,10000
7920.1,2,10000
7921.1,2,10000
7922.1,2,10000
7923.1,2,10000
7924.1,2,10000
7925.1,2,10000
7926.1,2,10000
7927.1,2,10000
7928.1,2,10000
7929.1,2,10000
7930.1,2,10000
7931.1,2,10000
7932.1,2,10000
7933.1,2,10000
7934.1,2,10000
7935.1,2,10000
7936.1,2,10000
7937.1,2,10000
7938.1,2,10000
7939.1,2,10000
7940.1,2,10000
7941.1,2,10000
7942.1,2,10000
7943.1,2,10000
7944.1,2,10000
7945.1,2,10000
7946.1,2,10000
7947.1,2,10000
7948.1,2,10000
7949.1,2,10000
7950.1,2,10000
7951.1,2,10000
7952.1,2,10000
7953.1,2,10000
7954.1,2,10000
7955.1,2,10000
7956.1,2,10000
7957.1,2,10000
7958.1,2,10000
7959.1,2,10000
7960.1,2,10000
7961.1,2,10000
7962.1,2,10000
7963.1,2,10000
7964.1,2,10000
7965.1,2,10000
7966.1,2,10000
7967.1,2,10000
7968.1,2,10000
7969.1,2,10000
7970.1,2,10000
7971.1,2,10000
7972.1,2,10000
7973.1,2,10000
7974.1,2,10000
7975.1,2,10000
7976.1,2,10000
7977.1,2,10000
7978.1,2,10000
7979.1,2,10000
7980.1,2,10000
7981.1,2,10000
7982.1,2,10000
7983.1,2,10000
7984.1,2,10000
7985.1,2,10000
7986.1,2,10000
7987.1,2,10000
7988.1,2,10000
7989.1,2,10000
7990.1,2,10000
7991.1,2,10000
7992.1,2,10000
7993.1,2,10000
7994.1,2,10000
7995.1,2,10000
7996.1,2,10000
7997.1,2,10000
7998.1,2,10000
7999.1,2,10000
8000.1,2,10000
8001.1,2,10000
8002.1,2,10000
8003.1,2,10000
8004.1,2,10000
8005.1,2,10000
8006.1,2,10000
8007.1,2,10000
8008.1,2,10000
8009.1,2,10000
8010.1,2,10000
8011.1,2,10000
8012.1,2,10000
8013.1,2,10000
8014.1,2,10000
8015.1,2,10000
8016.1,2,10000
8017.1,2,10000
8018.1,2,10000
8019.1,2,10000
8020.1,2,10000
8021.1,2,10000
8022.1,2,10000
8023.1,2,10000
8024.1,2,10000
8025.1,2,10000
8026.1,2,10000
8027.1,2,10000
8028.1,2,10000
8029.1,2,10000
8030.1,2,10000
8031.1,2,10000
8032.1,2,10000
8033.1,2,10000
8034.1,2,10000
8035.1,2,10000
8036.1,2,10000
8037.1,2,10000
8038.1,2,10000
8039.1,2,10000
8040.1,2,10000
8041.1,2,10000
8042.1,2,10000
8043.1,2,10000
8044.1,2,10000
8045.1,2,10000
8046.1,2,10000
8047.1,2,10000
8048.1,2,10000
8049.1,2,10000
8050.1,2,10000
8051.1,2,10000
8052.1,2,10000
8053.1,2,10000
8054.1,2,10000
8055.1,2,10000
8056.1,2,10000
8057.1,2,10000
8058.1,2,10000
8059.1,2,10000
8060.1,2,10000
8061.1,2,10000
8062.1,2,10000
8063.1,2,10000
8064.1,2,10000
8065.1,2,10000
8066.1,2,10000
8067.1,2,10000
8068.1,2,10000
8069.1,2,10000
8070.1,2,10000
8071.1,2,10000
8072.1,2,10000
8073.1,2,10000
8074.1,2,10000
8075.1,2,10000
8076.1,2,10000
8077.1,2,10000
8078.1,2,10000
8079.1,2,10000
8080.1,2,10000
8081.1,2,10000
8082.1,2,10000
8083.1,2,10000
8084.1,2,10000
8085.1,2,10000
8086.1,2,10000
8087.1,2,10000
8088.1,2,10000
8089.1,2,10000
8090.1,2,10000
8091.1,2,10000
8092.1,2,10000
8093.1,2,10000
8094.1,2,10000
8095.1,2,10000
8096.1,2,10000
8097.1,2,10000
8098.1,2,10000
8099.1,2,10000
8100.1,2,10000
8101.1,2,10000
8102.1,2,10000
8103.1,2,10000
8104.1,2,10000
8105.1,2,10000
8106.1,2,10000
8107.1,2,10000
8108.1,2,10000
8109.1,2,10000
8110.1,2,10000
8111.1,2,10000
8112.1,2,10000
8113.1,2,10000
8114.1,2,10000
8115.1,2,10000
8116.1,2,10000
8117.1,2,10000
8118.1,2,10000
8119.1,2,10000
8120.1,2,10000
8121.1,2,10000
8122.1,2,10000
8123.1,2,10000
8124.1,2,10000
8125.1,2,10000
8126.1,2,10000
8127.1,2,10000
8128.1,2,10000
8129.1,2,10000
8130.1,2,10000
8131.1,2,10000
8132.1,2,10000
8133.1,2,10000
8134.1,2,10000
8135.1,2,10000
8136.1,2,10000
8137.1,2,10000
8138.1,2,10000
8139.1,2,10000
8140.1,2,10000
8141.1,2,10000
8142.1,2,10000
8143.1,2,10000
8144.1,2,10000
8145.1,2,10000
8146.1,2,10000
8147.1,2,10000
8148.1,2,10000
8149.1,2,10000
8150.1,2,10000
8151.1,2,10000
8152.1,2,10000
8153.1,2,10000
8154.1,2,10000
8155.1,2,10000
8156.1,2,10000
8157.1,2,10000
8158.1,2,10000
8159.1,2,10000
8160.1,2,10000
8161.1,2,10000
8162.1,2,10000
8163.1,2,10000
8164.1,2,10000
8165.1,2,10000
8166.1,2,10000
8167.1,2,10000
8168.1,2,10000
8169.1,2,10000
8170.1,2,10000
8171.1,2,10000
8172.1,2,10000
8173.1,2,10000
8174.1,2,10000
8175.1,2,10000
8176.1,2,10000
8177.1,2,10000
8178.1,2,10000
8179.1,2,10000
8180.1,2,10000
8181.1,2,10000
8182.1,2,10000
8183.1,2,10000
8184.1,2,10000
8185.1,2,10000
8186.1,2,10000
8187.1,2,10000
8188.1,2,10000
8189.1,2,10000
8190.1,2,10000
8191.1,2,10000
8192.1,2,10000
8193.1,2,10000
8194.1,2,10000
8195.1,2,10000
8196.1,2,10000
8197.1,2,10000
8198.1,2,10000
8199.1,2,10000
8200.1,2,10000
8201.1,2,10000
8202.1,2,10000
8203.1,2,10000
8204.1,2,10000
8205.1,2,10000
8206.1,2,10000
8207.1,2,10000
8208.1,2,10000
8209.1,2,10000
8210.1,2,10000
8211.1,2,10000
8212.1,2,10000
8213.1,2,10000
8214.1,2,10000
8215.1,2,10000
8216.1,2,10000
8217.1,2,10000
8218.1,2,10000
8219.1,2,10000
8220.1,2,10000
8221.1,2,10000
8222.1,2,10000
8223.1,2,10000
8224.1,2,10000
8225.1,2,10000
8226.1,2,10000
8227.1,2,10000
8228.1,2,10000
8229.1,2,10000
8230.1,2,10000
8231.1,2,10000
8232.1,2,10000
8233.1,2,10000
8234.1,2,10000
8235.1,2,10000
8236.1,2,10000
8237.1,2,10000
8238.1,2,10000
8239.1,2,10000
8240.1,2,10000
8241.1,2,10000
8242.1,2,10000
8243.1,2,10000
8244.1,2,10000
8245.1,2,10000
8246.1,2,10000
8247.1,2,10000
8248.1,2,10000
8249.1,2,10000
8250.1,2,10000
8251.1,2,10000
8252.1,2,10000
8253.1,2,10000
8254.1,2,10000
8255.1,2,10000
8256.1,2,10000
8257.1,2,10000
8258.1,2,10000
8259.1,2,10000
8260.1,2,10000
8261.1,2,10000
8262.1,2,10000
8263.1,2,10000
8264.1,2,10000
8265.1,2,10000
8266.1,2,10000
8267.1,2,10000
8268.1,2,10000
8269.1,2,10000
8270.1,2,10000
8271.1,2,10000
8272.1,2,10000
8273.1,2,10000
8274.1,2,10000
8275.1,2,10000
8276.1,2,10000
8277.1,2,10000
8278.1,2,10000
8279.1,2,10000
8280.1,2,10000
8281.1,2,10000
8282.1,2,10000
8283.1,2,10000
8284.1,2,10000
8285.1,2,10000
8286.1,2,10000
8287.1,2,10000
8288.1,2,10000
8289.1,2,10000
8290.1,2,10000
8291.1,2,10000
8292.1,2,10000
8293.1,2,10000
8294.1,2,10000
8295.1,2,10000
8296.1,2,10000
8297.1,2,10000
8298.1,2,10000
8299.1,2,10000
8300.1,2,10000
8301.1,2,10000
8302.1,2,10000
8303.1,2,10000
8304.1,2,10000
8305.1,2,10000
8306.1,2,10000
8307.1,2,10000
8308.1,2,10000
8309.1,2,10000
8310.1,2,10000
8311.1,2,10000
8312.1,2,10000
8313.1,2,10000
8314.1,2,10000
8315.1,2,10000
8316.1,2,10000
8317.1,2,10000
8318.1,2,10000
8319.1,2,10000
8320.1,2,10000
8321.1,2,10000
8322.1,2,10000
8323.1,2,10000
8324.1,2,10000
8325.1,2,10000
8326.1,2,10000
8327.1,2,10000
8328.1,2,10000
8329.1,2,10000
8330.1,2,10000
8331.1,2,10000
8332.1,2,10000
8333.1,2,10000
8334.1,2,10000
8335.1,2,10000
8336.1,2,10000
8337.1,2,10000
8338.1,2,10000
8339.1,2,10000
8340.1,2,10000
8341.1,2,10000
8342.1,2,10000
8343.1,2,10000
8344.1,2,10000
8345.1,2,10000
8346.1,2,10000
8347.1,2,10000
8348.1,2,10000
8349.1,2,10000
8350.1,2,10000
8351.1,2,10000
8352.1,2,10000
8353.1,2,10000
8354.1,2,10000
8355.1,2,10000
8356.1,2,10000
8357.1,2,10000
8358.1,2,10000
8359.1,2,10000
8360.1,2,10000
8361.1,2,10000
8362.1,2,10000
8363.1,2,10000
8364.1,2,10000
8365.1,2,10000
8366.1,2,10000
8367.1,2,10000
8368.1,2,10000
8369.1,2,10000
8370.1,2,10000
8371.1,2,10000
8372.1,2,10000
8373.1,2,10000
8374.1,2,10000
8375.1,2,10000
8376.1,2,10000
8377.1,2,10000
8378.1,2,10000
8379.1,2,10000
8380.1,2,10000
8381.1,2,10000
8382.1,2,10000
8383.1,2,10000
8384.1,2,10000
8385.1,2,10000
8386.1,2,10000
8387.1,2,10000
8388.1,2,10000
8389.1,2,10000
8390.1,2,10000
8391.1,2,10000
8392.1,2,10000
8393.1,2,10000
8394.1,2,10000
8395.1,2,10000
8396.1,2,10000
8397.1,2,10000
8398.1,2,10000
8399.1,2,10000
8400.1,2,10000
8401.1,2,10000
8402.1,2,10000
8403.1,2,10000
8404.1,2,10000
8405.1,2,10000
8406.1,2,10000
8407.1,2,10000
8408.1,2,10000
8409.1,2,10000
8410.1,2,10000
8411.1,2,10000
8412.1,2,10000
8413.1,2,10000
8414.1,2,10000
8415.1,2,10000
8416.1,2,10000
8417.1,2,10000
8418.1,2,10000
8419.1,2,10000
8420.1,2,10000
8421.1,2,10000
8422.1,2,10000
8423.1,2,10000
8424.1,2,10000
8425.1,2,10000
8426.1,2,10000
8427.1,2,10000
8428.1,2,10000
8429.1,2,10000
8430.1,2,10000
8431.1,2,10000
8432.1,2,10000
8433.1,2,10000
8434.1,2,10000
8435.1,2,10000
8436.1,2,10000
8437.1,2,10000
8438.1,2,10000
8439.1,2,10000
8440.1,2,10000
8441.1,2,10000
8442.1,2,10000
8443.1,2,10000
8444.1,2,10000
8445.1,2,10000
8446.1,2,10000
8447.1,2,10000
8448.1,2,10000
8449.1,2,10000
8450.1,2,10000
8451.1,2,10000
8452.1,2,10000
8453.1,2,10000
8454.1,2,10000
8455.1,2,10000
8456.1,2,10000
8457.1,2,10000
8458.1,2,10000
8459.1,2,10000
8460.1,2,10000
8461.1,2,10000
8462.1,2,10000
8463.1,2,10000
8464.1,2,10000
8465.1,2,10000
8466.1,2,10000
8467.1,2,10000
8468.1,2,10000
8469.1,2,10000
8470.1,2,10000
8471.1,2,10000
8472.1,2,10000
8473.1,2,10000
